Template,Query,PCScore,SMILES
STB_C010_075,1366,0.5101,O=C(CSc1nnnn1c1ccccc1)NCC1CN(Cc2ccccc2)CCO1
STB_C010_075,13119,0.5101,O=C(COC(=O)C1CC(=O)N(c2ccc(Oc3ccccc3)cc2)C1)Nc1ccccc1
STB_C010_075,15068,0.5101,O=C(CNS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)NCC1COc2ccccc2O1
STB_C010_075,4862,0.5101,O=C(NCc1ccc(n2cccn2)nc1)C1CCN(S(=O)(=O)c2cccnc2)CC1
STB_C010_075,2865,0.5101,O=C(NCc1ccc(n2ccnc2)nc1)c1ccc(S(=O)(=O)N2CCCCC2)cc1
STB_C010_075,6511,0.5101,O=C(NCc1ccc(c2ccco2)nc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1
STB_C010_075,2634,0.5101,O=C(OCc1cnn(c2ccccc2)c1)c1ccc(S(=O)(=O)N2CCCCC2)cc1
STB_C010_075,7944,0.5101,O=S(=O)(NCC[NH+]1CCCCCC1)c1cnn(c2ccc(c3ccccc3)nn2)c1
STB_C010_075,12193,0.5101,O=C(CN(Cc1ccccc1)C1CC1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,15197,0.5101,O=C(NC(Cc1ccccc1)C(=O)NCc1ccc(N2CCCC2=O)cc1)c1ccco1
STB_C010_075,13330,0.51,O=C(Nc1ccccc1C(=O)NCC1CCCO1)c1cn2CCS(=O)(=O)N=c2cc1
STB_C010_075,12824,0.51,O=S(=O)(CCNc1nc(c2ccccc2)cs1)N1CCN(c2ccccn2)CC1
STB_C010_075,13748,0.51,O=C(c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cc1)N1CCCCCC1
STB_C010_075,12014,0.51,O=C(CN(CCc1c[nH]c2ccccc12)C(=O)c1ccccc1)NCCCn1ccnc1
STB_C010_075,17772,0.51,O=C(Cn1c(CCCNC(=O)c2cccs2)nc2ccccc12)NCc1ccccc1
STB_C010_075,14769,0.51,O=S(=O)(c1cccnc1NCCN1CCN(c2ccccn2)CC1)N1CCCCC1
STB_C010_075,15316,0.51,O=C(CNC(=O)N1CCN(c2ccccn2)CC1)Nc1ccc(Oc2ccccc2)cc1
STB_C010_075,14033,0.51,O=C(Cn1cc(S(=O)(=O)N2CCCC2)ccc1=O)N1CCN(c2ccccc2)CC1
STB_C010_075,9927,0.51,O=C(Nc1cccc(c2ccncn2)c1)c1sccc1S(=O)(=O)N1CCCCC1
STB_C010_075,3762,0.51,O=C(NC1CCN(C(=O)CSCc2nc3ccccc3s2)CC1)c1ccccc1
STB_C010_075,14986,0.51,O=C1CCN(C(=O)COC(=O)CNC(=O)c2ccc3ccccc3c2)c2ccccc2N1
STB_C010_075,6481,0.51,O=C(NCc1ccc(c2ccoc2)nc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1
STB_C010_075,17483,0.51,O=C(Cn1cnc2sccc2c1=O)N1CCCN(S(=O)(=O)c2ccccc2)CC1
STB_C010_075,17219,0.5099,O=C(COc1ccc(C(=O)c2ccccc2)cc1)NCC(c1ccco1)N1CCCCC1
STB_C010_075,4414,0.5099,O=C(OCc1ncc(c2ccccc2)o1)c1ccc(S(=O)(=O)N2CCCCC2)cc1
STB_C010_075,10411,0.5099,O=C(Cc1ccccc1)N1CCCN(c2ccc(S(=O)(=O)N3CCCC3)cn2)CC1
STB_C010_075,11248,0.5099,O=C(CCN(Cc1ccccc1)C(=O)c1cc(c2ccccc2)on1)NCc1ccco1
STB_C010_075,4624,0.5099,O=C(c1ccc(S(=O)(=O)Nc2ccccc2)cc1)N1CCN(Cc2ccno2)CC1
STB_C010_075,2073,0.5099,O=C(Cn1nnn(c2cccs2)c1=O)Nc1cccc(Cn2[nH]c(=O)ccc2=O)c1
STB_C010_075,5250,0.5099,O=C(NCCOCC(=O)N1CCSCC1)OCC1c2ccccc2c2ccccc12
STB_C010_075,13227,0.5099,O=C(C=Cc1ccc2c(c1)OCO2)Nc1ccc(S(=O)(=O)NCC2CCCO2)cc1
STB_C010_075,17297,0.5099,O=C(NCCc1cnn(c2ccccc2)c1)c1ccc(OCC(=O)N2CCCCC2)cc1
STB_C010_075,15245,0.5099,O=C(COC(=O)C1CCN(c2ccccn2)CC1)Nc1ccc(Oc2ccccc2)cc1
STB_C010_075,14584,0.5099,O=S(=O)(CCNc1nc(c2ccccc2)ns1)N1CCN(c2ccccn2)CC1
STB_C010_075,1912,0.5099,O=C(c1cccs1)N1CCC(C(=O)N(Cc2ccccc2)Cc2cccs2)CC1
STB_C010_075,4454,0.5098,O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc(COc2ccccc2)o1
STB_C010_075,16568,0.5098,O=C(C=Cc1cn(c2ccccc2)nc1c1ccco1)OCC(=O)c1c[nH]c(=O)[nH]c1=O
STB_C010_075,5847,0.5098,O=C(NC1CCCC1)C(c1ccccc1)N(CC1CCCO1)C(=O)Cc1cccs1
STB_C010_075,5867,0.5098,O=C(C1CCN(S(=O)(=O)CCCc2ccccc2)CC1)N1CCc2ccccc2C1
STB_C010_075,14974,0.5098,O=C(Nc1ccccc1C(=O)NCc1ccco1)c1ccc(CN2C(=O)CCC2=O)cc1
STB_C010_075,14126,0.5098,O=C(NCCCc1cc(c2ccccc2)n[nH]1)c1ccc(NC(=O)c2cccs2)cc1
STB_C010_075,15281,0.5098,O=C(Cc1csc(NS(=O)(=O)c2ccccc2)n1)NCc1ccc2c(c1)OCO2
STB_C010_075,15027,0.5098,O=C(COC(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc2c(c1)OCCO2
STB_C010_075,16247,0.5098,O=c1cc(c2cccnc2)ncn1CC1CCN(S(=O)(=O)N2CCCCCC2)CC1
STB_C010_075,7277,0.5098,O=C(COc1coc(CN2CCSCC2)cc1=O)NCCc1c[nH]c2ccccc12
STB_C010_075,16246,0.5098,O=c1cc(c2ccncc2)ncn1CC1CCN(S(=O)(=O)N2CCCCCC2)CC1
STB_C010_075,15115,0.5098,O=C(Nc1ccccc1NC(=O)c1ccco1)c1ccc(NC(=O)c2cccs2)cc1
STB_C010_075,14414,0.5097,O=C(NCCCc1ccccc1)C1CCCN(c2cnn(Cc3ccccc3)c(=O)c2)C1
STB_C010_075,3750,0.5097,O=C1C(=Cc2ccc(=O)[nH]c2NCCc2ccccc2)SC(=S)N1C1CCCC1
STB_C010_075,5910,0.5097,O=C(NC1CCCCCCC1)c1ccc2c(c1)CCCN2S(=O)(=O)c1ccccc1
STB_C010_075,15869,0.5097,O=C(CCc1ccccc1)N1CCN(S(=O)(=O)c2ccc3[nH]c(=O)sc3c2)CC1
STB_C010_075,1698,0.5097,O=C(CSc1nnc(c2cccs2)n1c1ccccc1)NCCCn1cccn1
STB_C010_075,16766,0.5097,O=C(COC(=O)c1cc(c2ccccc2)[nH]n1)Nc1ccccc1C(=O)NC1CCCC1
STB_C010_075,3947,0.5097,O=C(NCCC[NH2+]Cc1ccccc1)c1ccc(N2CCSc3ncccc23)s1
STB_C010_075,1687,0.5097,O=C(CNCCN1CCOCC1)N1CCCN(c2ccc(c3ccccc3)nn2)CC1
STB_C010_075,11930,0.5097,O=C(C=Cc1ccccc1)N1CCN(S(=O)(=O)c2ccc3[nH]c(=O)sc3c2)CC1
STB_C010_075,13200,0.5097,O=C(Cn1cc(NC(=O)COc2ccccc2)cn1)NCc1cnn(c2ccccc2)c1
STB_C010_075,3435,0.5097,O=C(CN1CCN(S(=O)(=O)C=Cc2ccccc2)CC1)N1CCCc2ccccc12
STB_C010_075,17167,0.5097,O=C(Cn1cc(S(=O)(=O)N2CCCC2)ccc1=O)N1CCN(c2ncccn2)CC1
STB_C010_075,8526,0.5097,O=C(CN(Cc1ccccc1)CC1CCOCC1)N1CCN(Cc2ccsc2)CC1
STB_C010_075,2469,0.5097,O=C(CCC(=O)N1CCN(c2cnn(c3ccccc3)c(=O)c2)CC1)N1CCOCC1
STB_C010_075,12992,0.5097,O=S(=O)(NC1CCCC1)c1ccc(NCc2ccc(C[NH+]3CCCCC3)cc2)nc1
STB_C010_075,7319,0.5096,O=C(COc1coc(C[NH+]2CCCCCC2)cc1=O)N1CCN(c2ccccn2)CC1
STB_C010_075,4854,0.5096,O=C(CCc1c[nH]c(=S)[nH]c1=O)N1CCN(Cc2nc(c3ccccc3)no2)CC1
STB_C010_075,3977,0.5096,O=C(CN1CCN(Cc2ccccc2)CC1)Nc1cccc(C[NH+]2CCSCC2)c1
STB_C010_075,16628,0.5096,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c12)Nc1ncc(S(=O)(=O)c2ccccc2)s1
STB_C010_075,5597,0.5096,O=C(COc1ccc(N2CCCC2=O)cc1)N(Cc1cccs1)Cc1cccs1
STB_C010_075,1141,0.5096,O=C1CSc2ccc(C(=O)Nc3ccc(CC(=O)NC4CCCCC4)cc3)nc2N1
STB_C010_075,4643,0.5096,O=C(c1cccc(c2noc(CNS(=O)(=O)c3ccccc3)n2)c1)N1CCCCC1
STB_C010_075,17604,0.5096,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(CCCOCc2ccccc2)CC1
STB_C010_075,17083,0.5096,O=C(CSCC(=O)Nc1c[nH]n(c2ccccc2)c1=O)Nc1ccc2ccccc2c1
STB_C010_075,14816,0.5095,O=C(COc1ccccc1C[NH2+]CC(c1cccs1)N1CCOCC1)N1CCCC1
STB_C010_075,10687,0.5095,O=C(CN(Cc1ccccc1)C(=O)CC1CCCCC1)c1cccn1Cc1ccccc1
STB_C010_075,12423,0.5095,O=C(CCS(=O)(=O)c1ccccc1)Nc1nc(c2nc3ccccc3s2)cs1
STB_C010_075,9825,0.5095,O=C(NCCCN1CCOCC1)C1CCC(Cn2c(=O)[nH]c3ccccc3c2=O)CC1
STB_C010_075,14243,0.5094,O=C(C#CCNC(=O)OCC1c2ccccc2c2ccccc12)NCCC1CCCCC1
STB_C010_075,5553,0.5094,O=C(CCCSCc1ccccc1)Nc1nc(c2ccc3c(c2)OCCO3)cs1
STB_C010_075,16811,0.5094,O=C(CCCNC1=NS(=O)(=O)c2ccccc12)OCc1nc2sccc2c(=O)[nH]1
STB_C010_075,4392,0.5094,O=C(c1ccco1)N1CCc2ccc(NS(=O)(=O)CCOc3ccccc3)cc2C1
STB_C010_075,10119,0.5094,O=S(=O)(NCCCN1CC[NH2+]CC1)c1cccc(c2nc(c3ccccc3)no2)c1
STB_C010_075,2951,0.5094,O=C(NCc1cnn(c2ccccc2)c1)c1cccc(S(=O)(=O)N2CCNCC2)c1
STB_C010_075,9842,0.5094,O=C(NCCc1ccccc1)Nc1cc(NC(=O)c2ccccc2)ccc1N1CCCC1
STB_C010_075,5181,0.5094,O=C(CCC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)CCC3)CC1)c1ccccc1
STB_C010_075,8511,0.5093,O=C(NCCN1CC[NH2+]CC1)C1CCN(c2nccnc2Sc2ccccc2)CC1
STB_C010_075,7200,0.5093,O=C(Nc1ccccc1)C1CCN(S(=O)(=O)c2ccc(N3CCCC3=O)cc2)CC1
STB_C010_075,3485,0.5093,O=C(CCCCCNC1=NS(=O)(=O)c2ccccc12)N(Cc1ccccc1)C1CC1
STB_C010_075,8898,0.5093,O=C(OCc1nc(c2ccccc2)no1)C1CCN(S(=O)(=O)c2cccnc2)CC1
STB_C010_075,1719,0.5093,O=C(CCc1nc2ccccc2s1)N1CCC(OCCOCc2ccccc2)CC1
STB_C010_075,5112,0.5093,O=C(CCCS(=O)(=O)c1ccccc1)Nc1ccnn1c1nc2ccccc2s1
STB_C010_075,8125,0.5093,O=C(NCc1ccccc1N1CCCCC1)c1cccc(S(=O)(=O)N2CCCC2)c1
STB_C010_075,10164,0.5093,O=C(c1ccc(OC2CCCC2)cc1)N1CCN(S(=O)(=O)Cc2ccccc2)CC1
STB_C010_075,15789,0.5093,O=C(Nc1nc(c2ccco2)cs1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1
STB_C010_075,14759,0.5092,O=C(CSc1nc(CC(=O)Nc2nc3c(s2)CCC3)cs1)Nc1ccccc1
STB_C010_075,1500,0.5092,O=C(Nc1ccccc1C(=O)NCCC[NH+]1CCOCC1)c1cc2ccccc2s1
STB_C010_075,14321,0.5092,O=C(Cc1ccc(S(=O)(=O)N2CCCC2)s1)N(Cc1ccco1)c1ccccc1
STB_C010_075,4906,0.5092,O=C(OC1CCC(OCC2CCCC(OCc3ccccc3)O2)OC1)c1ccccc1
STB_C010_075,8249,0.5092,O=C(NCCC[NH+]1CCCCC1)C1CCC(Cn2c(=O)[nH]c3ccccc3c2=O)CC1
STB_C010_075,16365,0.5092,O=C(Cn1c(CCCCCNC(=O)C2CCCCC2)nc2ccccc12)c1ccccc1
STB_C010_075,11637,0.5092,O=C(CCc1ccc(S(=O)(=O)N2CCOCC2)cc1)NCc1nnc2ccccn12
STB_C010_075,2575,0.5092,O=C(COc1ccccc1)N(Cc1ccc(c2ccccc2)o1)C1CCS(=O)(=O)C1
STB_C010_075,5175,0.5091,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccc2c(c1)N(C(=O)C1CCCC1)CC2
STB_C010_075,9198,0.5091,O=C(NCc1ccc(Oc2ccccc2)cc1)C1CC(=O)N(C2CCS(=O)(=O)C2)C1
STB_C010_075,694,0.5091,O=C(Nc1ccc(n2cccn2)cc1)c1sccc1S(=O)(=O)Nc1ccccc1
STB_C010_075,9251,0.5091,O=C(NCC(=O)N1CCCS(=O)(=O)CC1)OCC1c2ccccc2c2ccccc12
STB_C010_075,10045,0.5091,O=C(c1cnc(NS(=O)(=O)c2ccccc2)s1)N1CCN(c2ccccc2)CC1
STB_C010_075,3507,0.5091,O=C(Nc1cccc(C(=O)N2CCCCC2)c1)C1CCCN(C(=O)c2cccs2)C1
STB_C010_075,16353,0.5091,O=C1CCC(CCC(=O)N2CCN(CC=Cc3ccccc3)CC2)(Cc2ccccc2)N1
STB_C010_075,4549,0.5091,O=C(NCc1cnn(c2ccccc2)c1)c1cccc(S(=O)(=O)N2CCOCC2)c1
STB_C010_075,7992,0.5091,O=C(CN1CCc2ccccc2C1)Nc1cccc(S(=O)(=O)N2CCCCCC2)c1
STB_C010_075,7095,0.5091,O=C(c1cccc(S(=O)(=O)NCc2ccccc2)c1)N1CCN(C(=O)C2CC2)CC1
STB_C010_075,11635,0.5091,O=C(CN1CCCN(S(=O)(=O)c2ccccc2)CC1)Nc1ccc2[nH]c(=O)[nH]c2c1
STB_C010_075,9413,0.5091,O=C(NCC(=O)N1Cc2ccccc2C1)C1CCN(S(=O)(=O)c2cccnc2)CC1
STB_C010_075,11245,0.5091,O=C(CCCn1c(=O)oc2ccccc12)NCc1cccc(NC(=O)c2ccccc2)c1
STB_C010_075,7239,0.5091,O=C(CN1C(=O)CCc2cc(S(=O)(=O)N3CCCC3)ccc12)NCc1ccccc1
STB_C010_075,5432,0.5091,O=C(NCC1CC[NH+](Cc2ccccc2)CC1)C1CCCN(c2cc(=O)[nH]c(=O)[nH]2)C1
STB_C010_075,9221,0.5091,O=C(NC1CC1)C1CCCN(C(=O)c2ccc(OS(=O)(=O)c3ccccc3)cc2)C1
STB_C010_075,8645,0.5091,O=C(COC(=O)c1ccc2c(c1)C(=O)N(CCc1ccccc1)C2=O)Nc1ccccc1
STB_C010_075,17344,0.5091,O=C(CCC1NC(=O)N(CCc2c[nH]c3ccccc23)C1=O)NCCCc1ccccc1
STB_C010_075,8195,0.5091,O=C(CCc1cccc(S(=O)(=O)N2CCCC2)c1)Nc1ccc(N2CCCC2)cc1
STB_C010_075,836,0.5091,O=C(NCCc1coc(c2ccccc2)n1)C1(S(=O)(=O)c2ccccc2)CCCC1
STB_C010_075,15675,0.509,O=C(Cc1csc(NC(=O)c2ccccc2)n1)NCc1ccccc1Cn1ccnc1
STB_C010_075,9410,0.509,O=C1CN(S(=O)(=O)c2ccc(C(=O)N3CCN(c4ccccc4)CC3)cc2)CCN1
STB_C010_075,698,0.509,O=C(Nc1ccc(c2cc[nH]n2)cc1)c1sccc1S(=O)(=O)Nc1ccccc1
STB_C010_075,2258,0.509,O=C(CSc1nncn1c1ccccc1)NCC(=O)Nc1ccc2c(c1)OCCO2
STB_C010_075,4411,0.509,O=C(OCc1ncc(c2ccccc2)o1)c1cccc(S(=O)(=O)N2CCCCC2)c1
STB_C010_075,14344,0.5089,O=C(Nc1ccc(OC2CC[NH2+]CC2)cc1)C1CCCN1S(=O)(=O)c1ccccc1
STB_C010_075,10431,0.5089,O=C(NCC1CCCN(c2ccc(S(=O)(=O)N3CCCC3)cn2)C1)c1ccccc1
STB_C010_075,11673,0.5089,O=C(C=Cc1ccc(c2ccccc2)s1)NCC(=O)Nc1ccc(n2cncn2)cc1
STB_C010_075,9442,0.5089,O=C1NCCN(C(=O)C2CCN(S(=O)(=O)c3cccnc3)CC2)C1c1ccccc1
STB_C010_075,12767,0.5089,O=C(Nc1ccc(CN2CC[NH2+]CC2)cc1)C1CCCN1S(=O)(=O)c1ccccc1
STB_C010_075,15071,0.5089,O=C1COc2ccc(NC(=O)c3cccc(S(=O)(=O)NCC4CCCO4)c3)cc2N1
STB_C010_075,1249,0.5089,O=C(CCS(=O)(=O)c1ccccc1)N1CCN(c2cnn(c3ccccc3)c2)CC1
STB_C010_075,17529,0.5089,O=C(Nc1nnc(Cc2cccs2)o1)C1CCCN(S(=O)(=O)c2ccccc2)C1
STB_C010_075,11335,0.5089,O=C1CN(C(=O)COC(=O)CSc2nnc(c3cccs3)[nH]2)c2ccccc2N1
STB_C010_075,8123,0.5089,O=C(NC1CCCCC1)c1cccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)c1
STB_C010_075,17402,0.5088,O=C1CCN(C(=O)Cc2ccccc2)CCCC(c2nc(c3ccccc3)no2)CCN1
STB_C010_075,9459,0.5088,O=C(CCc1nc2cc(S(=O)(=O)N3CCCC3)ccc2[nH]1)NOCc1ccccc1
STB_C010_075,17151,0.5088,O=C(Nc1cccc(C(=O)c2ncc[nH]2)c1)C(=O)NC1CC[NH+](Cc2ccccc2)CC1
STB_C010_075,15283,0.5088,O=C(CNS(=O)(=O)c1ccc2c(c1)OCCO2)Nc1nc(c2ccccc2)cs1
STB_C010_075,1371,0.5088,O=C(CSc1n[nH]c(=O)n1CCc1ccccc1)N1CCN(c2ccccn2)CC1
STB_C010_075,5390,0.5088,O=C(NCCCc1nc2ccccc2[nH]1)C1CCCCN1S(=O)(=O)c1ccccc1
STB_C010_075,2085,0.5088,O=C(CCCCCNC(=O)c1c[nH]c2cc3c(cc2c1=O)OCO3)NCc1ccco1
STB_C010_075,2609,0.5088,O=C(OCc1ccccc1)c1cc2c(=O)n(CC(=O)N3CCCCCC3)cnc2s1
STB_C010_075,9792,0.5088,O=C(CNS(=O)(=O)c1ccc2ccccc2c1)NCC(c1ccco1)[NH+]1CCCC1
STB_C010_075,6451,0.5088,O=C(COC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O)NC1CCCCC1
STB_C010_075,5401,0.5087,O=S(=O)(NC1CCC(CCn2cc(Cc3ccccc3)nn2)OC1)c1ccccc1
STB_C010_075,392,0.5087,O=C(COc1ccc(Oc2ccccc2)cc1)N1CCCC(C(=O)N2CCOCC2)C1
STB_C010_075,1817,0.5087,O=C(NCCCN1CCCC1=O)c1ccc(c2ccc(N3CCSCC3)nc2)cc1
STB_C010_075,7030,0.5087,O=C(CSc1ncnc2sccc12)NN1C(=O)NC(CCc2ccccc2)C1=O
STB_C010_075,1840,0.5087,O=C(CCNCCCN1CCOCC1)Nc1ccc(c2nc3ccccc3s2)cc1
STB_C010_075,4412,0.5087,O=C(OCc1coc(c2ccccc2)n1)c1cccc(S(=O)(=O)N2CCCCC2)c1
STB_C010_075,5433,0.5087,O=C(NCC1CC[NH+](Cc2ccccc2)CC1)C1CCN(c2cc(=O)[nH]c(=O)[nH]2)CC1
STB_C010_075,3031,0.5087,O=C(CCS(=O)(=O)c1ccccc1)N1CCN(c2cnn(c3ccccn3)c2)CC1
STB_C010_075,15220,0.5087,O=C(COC(=O)c1ccccc1C(=O)Nc1ccccc1)Nc1cccn1C1CCCC1
STB_C010_075,12522,0.5087,O=C(CCc1ccccc1)Nc1nnc(SCc2cc(=O)n3ccsc3n2)s1
STB_C010_075,9425,0.5087,O=C(CCNS(=O)(=O)c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc23)CC1
STB_C010_075,9083,0.5087,O=C(NC(Cc1ccccc1)C(=O)NCCc1ccc(n2cccn2)cc1)c1ccco1
STB_C010_075,5622,0.5086,O=C(Cc1nc(COC(=O)c2csc3c2CCCC3)cs1)NCc1ccccc1
STB_C010_075,5872,0.5086,O=C(c1ccc(S(=O)(=O)N2CCCC2)cc1)N1CCC(CCc2ccccc2)CC1
STB_C010_075,10016,0.5086,O=C(Cc1csc(c2cccnc2)n1)Nc1ccc(S(=O)(=O)NCC2CC2)cc1
STB_C010_075,11460,0.5086,O=C(NCCc1ccccc1)C1CCN(S(=O)(=O)c2ccc3[nH]c(=O)oc3c2)CC1
STB_C010_075,14675,0.5086,O=C(CCNS(=O)(=O)c1ccc2ccccc2c1)N1CCN(C2CCCNC2)CC1
STB_C010_075,16190,0.5086,O=C(NC(Cc1ccccc1)C(=O)NCCCn1ccc2ccccc12)c1cccs1
STB_C010_075,8480,0.5086,O=C(Nc1cccc(CC[NH+]2CCNCC2)c1)C1CCCN(C(=O)c2cccs2)C1
STB_C010_075,17007,0.5086,O=C(NC1CCCc2ccccc12)C1CCCN(S(=O)(=O)c2c[nH]c(=O)[nH]c2=O)C1
STB_C010_075,15772,0.5085,O=C(CN1CCC(Cc2ccccc2)CC1)Nc1ccccc1C(=O)NCc1ccco1
STB_C010_075,14250,0.5085,O=C(NC(CCCc1ccccc1)c1ccccc1)C1CCN(C(=O)c2ccco2)CC1
STB_C010_075,7440,0.5085,O=C(NCCCc1cc2ncccn2n1)C1CCCCN1S(=O)(=O)c1ccccc1
STB_C010_075,13506,0.5085,O=C(NCC1CCCOC1c1ccccc1)C(=Cc1ccco1)NC(=O)c1ccccc1
STB_C010_075,2267,0.5085,O=C(CSc1ncn(c2ccccc2)n1)NC(=O)Nc1ccc2c(c1)OCCCO2
STB_C010_075,2679,0.5085,O=C(Nc1cccc(OCc2ccccc2)c1)c1cc(S(=O)(=O)N2CCCC2)c[nH]1
STB_C010_075,10652,0.5085,O=C(CCCn1nnnc1CN1CCOCC1)NCC(c1ccccc1)[NH+]1CCCC1
STB_C010_075,717,0.5085,O=C(CSc1nc(NC(=O)c2ccccc2)c2ccoc2n1)NCc1cccs1
STB_C010_075,17352,0.5085,O=C(CN1CCN(Cc2ccccc2)CC1)Nc1ccccc1C(=O)NCc1ccco1
STB_C010_075,7687,0.5085,O=C1C(=Cc2ccc(=O)[nH]c2NCc2ccccc2)SC(=S)N1CC1CCCO1
STB_C010_075,9160,0.5085,O=C(CSc1nnc(Cc2cccs2)[nH]1)NN1C(=O)NC(c2ccccc2)C1=O
STB_C010_075,7529,0.5085,O=C(CCC(=O)c1ccccc1)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
STB_C010_075,14972,0.5085,O=C(CN1C(=O)C(=O)N(Cc2ccccc2)C1=O)N(Cc1ccccc1)Cc1ccco1
STB_C010_075,16323,0.5085,O=S(=O)(c1ccccc1)n1nc(NCc2cccs2)nc1NCc1cccs1
STB_C010_075,12730,0.5084,O=C(c1ccc(S(=O)(=O)N2CCCC2)cc1)N(Cc1ccc[nH]1)Cc1cccs1
STB_C010_075,5437,0.5084,O=C(NCCC[NH+]1CCOCC1)C1CCCN(c2ccc(=O)n(c3ccccc3)n2)C1
STB_C010_075,14162,0.5084,O=C(NCCCc1ccn(c2ccccc2)n1)c1ccc(NC(=O)c2cccs2)cc1
STB_C010_075,15471,0.5084,O=C(NCc1ccc2c(c1)OCCCO2)c1cccc(S(=O)(=O)N2CCNCC2)c1
STB_C010_075,10410,0.5084,O=C(c1ccc(NCC2CCCN2Cc2ccccc2)nc1)N1CCS(=O)(=O)CC1
STB_C010_075,1222,0.5084,O=C(NCCNS(=O)(=O)Cc1ccccc1)c1cc(C2CC2)nn1c1ccccc1
STB_C010_075,2738,0.5084,C=C1c2ccccc2C(=O)N1CC(=O)N1CCCN(S(=O)(=O)c2ccccc2)CC1
STB_C010_075,3516,0.5084,O=C(CC1CCCCN1S(=O)(=O)c1ccccc1)NCCc1c[nH]c2ccccc12
STB_C010_075,11895,0.5084,O=C(C=Cc1ccccc1)Nc1nc2ccc(S(=O)(=O)N3CCOCC3)cc2s1
STB_C010_075,16002,0.5084,O=C(NCCNc1ccccc1)C1CCCN(c2cnn(Cc3ccccc3)c(=O)c2)C1
STB_C010_075,8209,0.5084,O=C(NCC1CCN(c2ccccc2)C1)C1CCCN(S(=O)(=O)c2ccccc2)C1
STB_C010_075,16901,0.5083,O=C(CC1CCC(NS(=O)(=O)c2ccccc2)CO1)NCc1ccc2c(c1)OCO2
STB_C010_075,8943,0.5083,O=C(CNS(=O)(=O)c1cccc(c2ncon2)c1)N1CCN(c2ccccn2)CC1
STB_C010_075,14992,0.5083,O=C(COC(=O)COc1cccc2c1OCC2)Nc1ccc(N=Nc2ccccc2)cc1
STB_C010_075,3510,0.5083,O=c1ccc2cc(S(=O)(=O)NCC3CCN(CCc4ccccc4)CC3)ccc2[nH]1
STB_C010_075,13233,0.5083,O=C(CC1C=CC(NS(=O)(=O)c2ccccc2)CO1)NCc1ccc2c(c1)OCO2
STB_C010_075,13408,0.5083,O=C(Cn1ncn2nccc2c1=O)Nc1ccc(S(=O)(=O)NC2CCCCC2)cc1
STB_C010_075,999,0.5083,O=C(NCCc1ccc(n2cccn2)cc1)c1cccc(S(=O)(=O)N2CCCC2)c1
STB_C010_075,15047,0.5083,O=C1CC(C(=O)Nc2ccc(NS(=O)(=O)c3ccc4c(c3)OCCO4)cc2)CCN1
STB_C010_075,2770,0.5083,O=C(CCS(=O)(=O)c1ccccc1)N1CCC(c2nnc(c3ccccc3)o2)CC1
STB_C010_075,318,0.5083,O=C(CSc1nnc(CN2CCCC2=O)o1)Nc1ccc(Oc2ccccc2)cc1
STB_C010_075,17589,0.5083,O=C(CCc1cnc2nc(=S)[nH]n2c1)N1CCN(S(=O)(=O)c2ccccc2)CC1
STB_C010_075,10136,0.5083,O=C(NCc1ccnc(N2CCOCC2)c1)Nc1ccc(Sc2nncs2)cc1
STB_C010_075,12063,0.5082,O=C(c1cnc(NS(=O)(=O)c2ccccc2)s1)N1CCN(c2ccccn2)CC1
STB_C010_075,12116,0.5082,O=C(COC(=O)c1ccc(c2ccccc2)cc1)NC1CC[NH+](Cc2ccccc2)CC1
STB_C010_075,2162,0.5082,C=C1SCC(=O)N1CCOC(=O)c1ccccc1C(=O)c1ccc2c(c1)OCCO2
STB_C010_075,273,0.5082,N=C1SC(C(=O)Nc2ccccc2)CC(=O)N1N=CCCc1ccc2c(c1)OCO2
STB_C010_075,15333,0.5082,O=C(CCCN1C(=O)CNC1=O)NCc1cn(Cc2ccccc2)nc1c1ccccc1
STB_C010_075,7106,0.5082,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)C1CCN(C(=O)C2CC2)CC1
STB_C010_075,7127,0.5081,O=C(CNc1ccccc1)CN1C(=O)Cc2cc(S(=O)(=O)N3CCCCC3)ccc12
STB_C010_075,2180,0.5081,O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc12)N1CCOCC1
STB_C010_075,6508,0.5081,O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccccc1C(=O)NC1CCCC1
